order_id,product_name,category,subcategory,price,quantity,total_amount,order_date,customer_region,payment_method,order_status,customer_age,customer_gender
ORD006617,小米台灯,家居,家居家居,8944.84,3,26834.52,2024/10/04,西南,信用卡,refunded,29,女
ORD006618,Python编程从入门到实践,图书,图书图书,7029.06,4,28116.24,2024/05/06,华北,信用卡,pending,21,
ORD006619,百威啤酒,食品,食品食品,6283.11,6,37698.66,2024/02/14,西南,银行卡,completed,50,男
ORD006620,罗技 MX Master 3,电子产品,电子产品,3700.36,7,25902.52,2024/06/27,华北,微信支付,completed,53,
ORD006621,茅台酒,食品,食品食品,4282.52,2,8565.04,2024/12/22,华北,信用卡,pending,34,
ORD006622,Adidas Ultraboost,服装,服装服装,9306.61,8,74452.88,2024/08/03,华南,支付宝,completed,26,女
ORD006623,星巴克咖啡豆,食品,食品食品,5308.55,3,15925.65,2024/09/28,华中,信用卡,completed,27,女
ORD006624,小米台灯,家居,家居家居,61.1,10,611.0,2025/04/19,华南,支付宝,completed,19,
ORD006625,人类简史,图书,图书图书,81.65,8,653.2,2025/01/16,东北,信用卡,completed,51,女
ORD006626,New Balance 574,服装,服装服装,7122.65,7,49858.55,2024/09/21,华中,银行卡,completed,22,女
ORD006627,北面冲锋衣,服装,服装服装,1426.0,9,12834.0,2025/04/06,华南,银行卡,cancelled,33,女
ORD006628,Apple Watch,电子产品,电子产品,505.56,7,3538.92,2024/02/13,西南,微信支付,completed,53,
ORD006629,Zara 西装外套,服装,服装服装,8283.44,3,24850.32,2025/05/18,西北,微信支付,completed,35,
ORD006630,农夫山泉,食品,食品食品,1454.96,2,2909.92,2024/04/09,华北,微信支付,completed,53,
ORD006631,德芙巧克力,食品,食品食品,5800.43,5,29002.15,2025/02/14,华北,支付宝,completed,50,男
ORD006632,Kindle Paperwhite,电子产品,电子产品,2251.85,7,15762.95,2024/11/09,华中,银行卡,cancelled,28,
ORD006633,iPhone 15,电子产品,电子产品,2305.0,4,9220.0,2024/08/03,华东,银行卡,pending,52,女
ORD006634,思考快与慢,图书,图书图书,3960.33,10,39603.3,2024/08/22,东北,支付宝,completed,55,男
ORD006635,H&M 连衣裙,服装,服装服装,9653.02,6,57918.12,2024/11/07,华南,信用卡,pending,32,女
ORD006636,戴森吸尘器,家居,家居家居,9567.12,6,57402.72,2024/05/20,东北,微信支付,completed,33,
ORD006637,Adidas Ultraboost,服装,服装服装,1132.12,4,4528.48,2025/04/23,华北,银行卡,pending,19,女
ORD006638,Apple Watch,电子产品,电子产品,9921.62,10,99216.2,2024/09/19,华南,微信支付,completed,43,
ORD006639,原则,图书,图书图书,8695.54,1,8695.54,2024/12/20,华东,信用卡,completed,39,男
ORD006640,iPhone 15,电子产品,电子产品,1305.37,7,9137.59,2025/02/11,东北,微信支付,completed,42,男
ORD006641,Levi's 501,服装,服装服装,7370.58,5,36852.9,2024/12/26,华东,微信支付,refunded,18,女
ORD006642,MacBook Air,电子产品,电子产品,3954.05,9,35586.45,2024/04/21,东北,信用卡,completed,30,
ORD006643,网易严选床垫,家居,家居家居,5413.11,8,43304.88,2024/01/07,西北,信用卡,completed,52,女
ORD006644,iPad Air,电子产品,电子产品,6315.82,1,6315.82,2024/11/22,东北,微信支付,cancelled,37,女
ORD006645,Kindle Paperwhite,电子产品,电子产品,9440.02,1,9440.02,2024/12/04,华中,信用卡,refunded,22,男
ORD006646,New Balance 574,服装,服装服装,2328.27,10,23282.7,2025/03/05,华北,信用卡,completed,34,女
ORD006647,Zara 西装外套,服装,服装服装,3049.5,6,18297.0,2024/10/30,华中,支付宝,pending,43,
ORD006648,Nike Air Max,服装,服装服装,6319.12,7,44233.84,2024/08/13,华南,支付宝,completed,48,
ORD006649,小熊加湿器,家居,家居家居,801.56,9,7214.04,2024/10/02,华中,信用卡,refunded,21,女
ORD006650,Zara 西装外套,服装,服装服装,7061.72,3,21185.16,2024/08/15,西北,信用卡,completed,23,女
ORD006651,戴森吸尘器,家居,家居家居,8462.38,8,67699.04,2024/07/07,华东,银行卡,completed,59,女
ORD006652,网易严选床垫,家居,家居家居,2885.93,9,25973.37,2024/06/15,华中,银行卡,pending,45,男
ORD006653,Dell XPS 15,电子产品,电子产品,6727.59,1,6727.59,2025/05/17,华北,银行卡,completed,35,
ORD006654,三只松鼠坚果礼盒,食品,食品食品,2517.13,7,17619.91,2024/06/24,华东,信用卡,pending,49,男
ORD006655,罗技 MX Master 3,电子产品,电子产品,2384.34,3,7153.02,2025/02/16,西南,信用卡,completed,37,女
ORD006656,H&M 连衣裙,服装,服装服装,9136.56,1,9136.56,2024/12/05,华南,信用卡,pending,57,女
ORD006657,Dell XPS 15,电子产品,电子产品,2427.53,3,7282.59,2024/01/22,华南,支付宝,pending,61,女
ORD006658,AirPods Pro,电子产品,电子产品,8604.04,7,60228.28,2024/02/14,东北,支付宝,pending,32,女
ORD006659,北面冲锋衣,服装,服装服装,2794.83,8,22358.64,2025/04/23,华中,微信支付,pending,48,
ORD006660,Adidas Ultraboost,服装,服装服装,2073.28,6,12439.68,2024/08/03,华东,微信支付,pending,51,男
ORD006661,AirPods Pro,电子产品,电子产品,8949.97,7,62649.79,2025/05/14,东北,微信支付,completed,22,
ORD006662,网易严选床垫,家居,家居家居,6263.24,6,37579.44,2025/02/08,华中,信用卡,completed,42,女
ORD006663,星巴克咖啡豆,食品,食品食品,6048.8,8,48390.4,2025/01/19,西北,支付宝,refunded,59,
ORD006664,星巴克咖啡豆,食品,食品食品,9213.14,9,82918.26,2024/05/22,华北,信用卡,pending,45,
ORD006665,三体全集,图书,图书图书,7177.36,2,14354.72,2024/05/31,西北,信用卡,completed,63,
ORD006666,Dell XPS 15,电子产品,电子产品,4789.79,8,38318.32,2025/05/09,华南,银行卡,completed,27,男
ORD006667,德芙巧克力,食品,食品食品,4915.09,2,9830.18,2024/11/15,华南,支付宝,pending,41,女
ORD006668,iPhone 15,电子产品,电子产品,6546.78,1,6546.78,2025/03/19,华北,微信支付,completed,37,女
ORD006669,三只松鼠坚果礼盒,食品,食品食品,6459.73,1,6459.73,2025/01/11,华中,信用卡,cancelled,56,男
ORD006670,Nike Air Max,服装,服装服装,7556.76,8,60454.08,2024/01/18,华中,信用卡,pending,64,女
ORD006671,Python编程从入门到实践,图书,图书图书,8402.22,7,58815.54,2024/08/26,华北,支付宝,pending,26,女
ORD006672,iPhone 15,电子产品,电子产品,2235.74,10,22357.4,2024/04/10,华北,银行卡,cancelled,36,女
ORD006673,网易严选床垫,家居,家居家居,728.68,10,7286.8,2024/11/17,华北,支付宝,pending,52,
ORD006674,iPad Air,电子产品,电子产品,3605.97,2,7211.94,2024/12/26,西南,信用卡,completed,59,女
ORD006675,星巴克咖啡豆,食品,食品食品,7928.42,9,71355.78,2024/02/06,东北,信用卡,refunded,29,男
ORD006676,Adidas Ultraboost,服装,服装服装,1980.25,5,9901.25,2024/09/07,华中,支付宝,cancelled,41,女
ORD006677,思考快与慢,图书,图书图书,9301.18,5,46505.9,2024/05/02,华北,支付宝,pending,42,男
ORD006678,Levi's 501,服装,服装服装,1256.35,1,1256.35,2025/01/03,东北,银行卡,completed,52,男
ORD006679,星巴克咖啡豆,食品,食品食品,8305.08,8,66440.64,2024/04/15,东北,银行卡,completed,29,女
ORD006680,算法导论,图书,图书图书,6761.67,5,33808.35,2025/05/03,东北,微信支付,refunded,61,男
ORD006681,优衣库羽绒服,服装,服装服装,7121.18,8,56969.44,2024/06/13,华南,微信支付,completed,25,女
ORD006682,Python编程从入门到实践,图书,图书图书,1680.16,1,1680.16,2025/05/31,华南,支付宝,completed,32,
ORD006683,农夫山泉,食品,食品食品,4293.4,10,42934.0,2025/01/08,华东,信用卡,completed,49,女
ORD006684,人类简史,图书,图书图书,6819.61,10,68196.1,2024/06/20,华中,支付宝,cancelled,22,
ORD006685,iPad Air,电子产品,电子产品,261.57,8,2092.56,2024/02/01,华北,银行卡,completed,41,
ORD006686,良品铺子零食包,食品,食品食品,3169.57,5,15847.85,2024/09/23,华北,微信支付,refunded,59,女
ORD006687,思考快与慢,图书,图书图书,319.5,6,1917.0,2024/07/20,西南,微信支付,completed,36,女
ORD006688,茅台酒,食品,食品食品,1648.42,7,11538.94,2025/01/13,华东,支付宝,completed,20,男
ORD006689,思考快与慢,图书,图书图书,9240.3,9,83162.7,2024/08/20,华北,支付宝,cancelled,35,
ORD006690,百威啤酒,食品,食品食品,2949.18,1,2949.18,2024/06/13,西北,微信支付,completed,48,男
ORD006691,Nike Air Max,服装,服装服装,8547.6,1,8547.6,2024/08/10,西南,微信支付,completed,49,男
ORD006692,算法导论,图书,图书图书,6125.25,9,55127.25,2024/06/23,西北,支付宝,refunded,49,女
ORD006693,iPad Air,电子产品,电子产品,4446.59,7,31126.13,2025/05/17,华中,支付宝,completed,47,男
ORD006694,思考快与慢,图书,图书图书,1529.05,10,15290.5,2024/11/20,东北,信用卡,pending,31,
ORD006695,美的电饭煲,家居,家居家居,9167.51,10,91675.1,2024/02/29,华南,支付宝,cancelled,59,男
ORD006696,Python编程从入门到实践,图书,图书图书,817.29,3,2451.87,2024/05/15,东北,支付宝,cancelled,32,男
ORD006697,北面冲锋衣,服装,服装服装,9321.87,1,9321.87,2024/01/16,东北,支付宝,refunded,61,
ORD006698,人类简史,图书,图书图书,2995.07,8,23960.56,2024/09/01,华北,银行卡,completed,22,女
ORD006699,Dell XPS 15,电子产品,电子产品,8180.22,7,57261.54,2025/05/10,华中,信用卡,pending,38,
ORD006700,百威啤酒,食品,食品食品,1936.42,8,15491.36,2025/05/20,华北,银行卡,pending,56,
ORD006701,MacBook Air,电子产品,电子产品,5334.08,1,5334.08,2024/01/09,华南,信用卡,completed,49,
ORD006702,茅台酒,食品,食品食品,1775.18,10,17751.8,2025/03/12,西北,信用卡,cancelled,56,女
ORD006703,深入理解计算机系统,图书,图书图书,9633.08,3,28899.24,2024/05/05,东北,微信支付,completed,62,女
ORD006704,宜家书架,家居,家居家居,4781.29,6,28687.74,2024/07/26,华东,支付宝,pending,55,
ORD006705,优衣库羽绒服,服装,服装服装,6427.83,6,38566.98,2024/05/26,西北,微信支付,refunded,26,
ORD006706,Python编程从入门到实践,图书,图书图书,4793.38,4,19173.52,2024/10/28,东北,微信支付,completed,51,女
ORD006707,星巴克咖啡豆,食品,食品食品,1170.54,7,8193.78,2024/10/04,华南,信用卡,completed,61,
ORD006708,德芙巧克力,食品,食品食品,168.17,3,504.51,2025/04/29,华北,银行卡,completed,43,女
ORD006709,AirPods Pro,电子产品,电子产品,6581.81,5,32909.05,2024/08/30,华北,支付宝,completed,46,
ORD006710,美的电饭煲,家居,家居家居,7860.6,1,7860.6,2025/03/07,华南,银行卡,completed,32,男
ORD006711,网易严选床垫,家居,家居家居,5187.4,7,36311.8,2024/10/11,华北,银行卡,refunded,43,
ORD006712,三体全集,图书,图书图书,9740.2,1,9740.2,2025/05/01,西南,银行卡,completed,54,
ORD006713,农夫山泉,食品,食品食品,4752.14,3,14256.42,2025/05/19,华东,支付宝,completed,63,男
ORD006714,算法导论,图书,图书图书,7700.95,6,46205.7,2024/02/15,华北,支付宝,cancelled,53,
ORD006715,Python编程从入门到实践,图书,图书图书,2827.29,2,5654.58,2025/04/22,华北,微信支付,completed,31,
ORD006716,德芙巧克力,食品,食品食品,8676.18,8,69409.44,2025/01/28,华北,支付宝,completed,39,男
ORD006717,良品铺子零食包,食品,食品食品,3528.55,1,3528.55,2024/02/17,东北,微信支付,completed,29,男
ORD006718,Apple Watch,电子产品,电子产品,2766.06,7,19362.42,2024/07/14,华中,信用卡,completed,19,女
ORD006719,算法导论,图书,图书图书,5393.86,10,53938.6,2024/09/03,华东,信用卡,completed,55,
ORD006720,蒙牛纯牛奶,食品,食品食品,7013.57,9,63122.13,2025/03/08,西南,支付宝,pending,65,
ORD006721,深入理解计算机系统,图书,图书图书,5294.09,5,26470.45,2024/04/01,西北,信用卡,completed,63,男
ORD006722,蒙牛纯牛奶,食品,食品食品,6714.61,6,40287.66,2024/11/20,华南,支付宝,cancelled,46,女
ORD006723,美的电饭煲,家居,家居家居,2345.63,5,11728.15,2025/05/29,华北,银行卡,pending,25,女
ORD006724,Samsung Galaxy S24,电子产品,电子产品,6998.06,6,41988.36,2024/03/26,西北,银行卡,pending,44,女
ORD006725,农夫山泉,食品,食品食品,9540.77,8,76326.16,2024/07/24,华南,支付宝,completed,43,女
ORD006726,美的电饭煲,家居,家居家居,3147.07,7,22029.49,2024/10/23,华北,微信支付,completed,22,
ORD006727,思考快与慢,图书,图书图书,3001.98,3,9005.94,2024/11/10,华中,信用卡,completed,47,男
ORD006728,Dell XPS 15,电子产品,电子产品,1928.06,10,19280.6,2024/08/07,西北,支付宝,pending,26,女
ORD006729,三只松鼠坚果礼盒,食品,食品食品,2224.62,2,4449.24,2025/01/05,华中,信用卡,cancelled,34,男
ORD006730,Apple Watch,电子产品,电子产品,5933.35,8,47466.8,2024/08/08,西北,支付宝,completed,34,男
ORD006731,Python编程从入门到实践,图书,图书图书,4511.02,9,40599.18,2025/03/04,东北,支付宝,completed,45,
ORD006732,小熊加湿器,家居,家居家居,4529.51,4,18118.04,2024/10/01,华北,信用卡,pending,24,男
ORD006733,罗技 MX Master 3,电子产品,电子产品,4519.73,4,18078.92,2025/05/11,华东,信用卡,completed,18,
ORD006734,宜家书架,家居,家居家居,4175.15,10,41751.5,2024/12/04,华东,支付宝,completed,64,男
ORD006735,优衣库羽绒服,服装,服装服装,2394.16,8,19153.28,2025/03/25,西北,支付宝,completed,36,男
ORD006736,Kindle Paperwhite,电子产品,电子产品,9583.71,6,57502.26,2025/04/15,东北,支付宝,completed,34,女
ORD006737,宜家书架,家居,家居家居,2612.74,1,2612.74,2025/02/12,西北,支付宝,pending,65,
ORD006738,农夫山泉,食品,食品食品,5640.4,8,45123.2,2025/03/30,华北,信用卡,pending,27,
ORD006739,网易严选床垫,家居,家居家居,6040.56,2,12081.12,2025/03/23,华东,支付宝,completed,51,女
ORD006740,深入理解计算机系统,图书,图书图书,9990.89,4,39963.56,2025/04/04,西南,银行卡,completed,59,
ORD006741,iPhone 15,电子产品,电子产品,8743.41,2,17486.82,2024/10/21,华中,支付宝,completed,58,女
ORD006742,AirPods Pro,电子产品,电子产品,4192.03,10,41920.3,2025/05/14,西南,支付宝,refunded,44,
ORD006743,小米台灯,家居,家居家居,248.09,2,496.18,2024/07/17,西南,银行卡,completed,42,男
ORD006744,德芙巧克力,食品,食品食品,5574.1,7,39018.7,2024/11/29,东北,微信支付,cancelled,38,女
ORD006745,原则,图书,图书图书,2504.42,4,10017.68,2024/06/18,西北,支付宝,completed,61,
ORD006746,三只松鼠坚果礼盒,食品,食品食品,6800.07,2,13600.14,2024/09/19,西南,银行卡,completed,42,
ORD006747,Adidas Ultraboost,服装,服装服装,765.98,1,765.98,2024/05/01,东北,支付宝,completed,44,女
ORD006748,小米台灯,家居,家居家居,8798.71,4,35194.84,2024/01/27,华中,支付宝,completed,21,
ORD006749,深入理解计算机系统,图书,图书图书,8694.49,2,17388.98,2025/04/11,华北,信用卡,refunded,34,
ORD006750,三只松鼠坚果礼盒,食品,食品食品,7980.96,6,47885.76,2024/08/01,东北,信用卡,completed,48,女
ORD006751,宜家书架,家居,家居家居,2067.14,9,18604.26,2024/04/27,东北,支付宝,cancelled,22,女
ORD006752,Nike Air Max,服装,服装服装,111.43,1,111.43,2024/07/29,东北,微信支付,pending,48,女
ORD006753,农夫山泉,食品,食品食品,9299.0,5,46495.0,2024/01/19,华东,银行卡,cancelled,59,男
ORD006754,网易严选床垫,家居,家居家居,9386.74,7,65707.18,2025/05/29,西南,支付宝,completed,30,男
ORD006755,九阳豆浆机,家居,家居家居,8609.0,2,17218.0,2024/09/11,华中,支付宝,completed,60,女
ORD006756,九阳豆浆机,家居,家居家居,2202.45,2,4404.9,2024/03/06,东北,支付宝,refunded,50,男
ORD006757,Nike Air Max,服装,服装服装,4884.64,2,9769.28,2024/12/09,华北,信用卡,completed,33,女
ORD006758,Adidas Ultraboost,服装,服装服装,208.06,7,1456.42,2025/02/27,西北,支付宝,cancelled,64,
ORD006759,Samsung Galaxy S24,电子产品,电子产品,3341.72,5,16708.6,2025/03/18,西北,信用卡,refunded,45,男
ORD006760,Levi's 501,服装,服装服装,1003.58,10,10035.8,2024/09/08,华中,支付宝,completed,19,男
ORD006761,iPhone 15,电子产品,电子产品,1651.25,4,6605.0,2024/10/28,西南,微信支付,completed,60,
ORD006762,iPhone 15,电子产品,电子产品,4479.65,6,26877.9,2024/09/02,华北,银行卡,completed,59,
ORD006763,良品铺子零食包,食品,食品食品,8477.66,10,84776.6,2024/04/06,华中,支付宝,completed,47,女
ORD006764,网易严选床垫,家居,家居家居,335.5,7,2348.5,2024/07/11,西北,支付宝,completed,44,女
ORD006765,优衣库羽绒服,服装,服装服装,4509.08,9,40581.72,2025/04/24,华东,银行卡,completed,33,女
ORD006766,三只松鼠坚果礼盒,食品,食品食品,5735.82,8,45886.56,2025/05/13,西北,信用卡,completed,26,男
ORD006767,iPhone 15,电子产品,电子产品,6032.56,3,18097.68,2024/03/10,华中,微信支付,cancelled,19,男
ORD006768,Nike Air Max,服装,服装服装,9487.58,2,18975.16,2025/02/02,华中,微信支付,cancelled,64,男
ORD006769,Samsung Galaxy S24,电子产品,电子产品,9899.63,10,98996.3,2025/04/09,西南,银行卡,completed,47,女
ORD006770,AirPods Pro,电子产品,电子产品,9123.36,3,27370.08,2024/10/10,华东,信用卡,cancelled,29,男
ORD006771,深入理解计算机系统,图书,图书图书,2062.09,4,8248.36,2024/01/22,西南,银行卡,pending,21,女
ORD006772,Samsung Galaxy S24,电子产品,电子产品,436.87,9,3931.83,2024/12/09,西南,信用卡,pending,26,男
ORD006773,Nike Air Max,服装,服装服装,1158.49,6,6950.94,2024/11/03,东北,支付宝,completed,26,
ORD006774,宜家书架,家居,家居家居,1619.95,2,3239.9,2025/02/26,华南,支付宝,completed,55,女
ORD006775,Apple Watch,电子产品,电子产品,1063.51,9,9571.59,2025/02/20,东北,银行卡,completed,21,女
ORD006776,Apple Watch,电子产品,电子产品,3413.31,10,34133.1,2025/01/27,华北,支付宝,completed,30,
ORD006777,德芙巧克力,食品,食品食品,1276.87,3,3830.61,2025/05/24,华东,信用卡,pending,25,
ORD006778,蒙牛纯牛奶,食品,食品食品,8967.79,3,26903.37,2024/06/28,华北,银行卡,completed,57,
ORD006779,Levi's 501,服装,服装服装,5726.59,7,40086.13,2024/11/01,西南,微信支付,completed,62,男
ORD006780,三体全集,图书,图书图书,2050.75,10,20507.5,2025/05/21,华中,支付宝,completed,23,女
